0,2525569364870,162,48,120975
0,2525577376915,6189,56,2708761
0,2525585524095,100,129,94430
0,2525590810022,0,0,0
0,2525597441039,4052,3141,4988431
0,2525605437941,0,0,0
0,2525613524861,14,208,130532
0,2525621509684,0,0,0
0,2525629518740,195,512,174451
0,2525637524661,0,0,0
0,2525645524272,0,0,0
0,2525653524513,5,50,68919
0,2525661519483,26,61,101242
0,2525669355584,70,62,179069
0,2525677384447,0,0,0
0,2525697387617,0,0,0
0,2525789386116,0,0,0
0,2525908406315,0,0,0
0,2525917388301,21,60,100885
0,2525929350016,0,0,0
0,2525973350571,0,0,0
0,2525981348453,0,0,0
0,2526158599825,0,0,0
0,2526165380730,23,59,97125
0,2526173378588,0,0,0
0,2526181376400,0,0,0
0,2526269344479,0,0,0
0,2526277342842,0,0,0
0,2526349381121,0,0,0
0,2526408792114,0,0,0
0,2526417382698,26,58,96465
0,2526553339588,0,0,0
0,2526558740509,0,0,0
0,2526594050983,0,0,0
0,2526631031962,0,0,0
0,2526658968453,0,0,0
0,2526665371576,19,55,97588
0,2526673366931,0,0,0
0,2526693336316,0,0,0
0,2526729367200,0,0,0
0,2526775030520,0,0,0
0,2526841366288,0,0,0
0,2526881337188,0,0,0
0,2526909158479,0,0,0
0,2526917366103,22,58,91374
0,2526957331589,0,0,0
0,2527141360477,0,0,0
0,2527149358647,0,0,0
0,2527159282093,0,0,0
0,2527165327848,20,56,95477
0,2527173364698,0,0,0
0,2527197327180,0,0,0
0,2527217361651,0,0,0
0,2527281935081,0,0,0
0,2527389355412,0,0,0
0,2527409350657,0,0,0
0,2527449356289,0,13,16023
0,2527457350689,0,0,0
0,2527481355811,0,0,0
0,2527525357536,0,0,0
0,2527533354269,0,0,0
0,2527545367813,0,0,0
0,2527641319429,0,0,0
0,2527646460775,0,0,0
0,2527681047125,5,67,77856
0,2527706238987,0,0,0
0,2527713351261,93,149,136889
0,2527721317475,0,0,0
0,2527749317001,0,0,0
0,2527761354547,0,0,0
0,2527825316673,0,0,0
0,2527869315145,0,0,0
0,2527909314134,0,0,0
0,2527917313123,0,13,18216
0,2527925313330,0,0,0
0,2527933312910,0,0,0
0,2527941312980,0,0,0
0,2527946458304,0,0,0
0,2527961319245,13,231,1681159
0,2527969312894,583336,25133,33765310
0,2527977312252,1263474,47990,34285244
0,2527985311907,1250154,48558,34291186
0,2527993311867,1263285,48511,34292866
0,2528001311879,1255326,46755,34292121
0,2528009311578,1266716,48193,34274506
0,2528017311682,1266843,48365,34293418
0,2528025311543,1262616,47992,34290805
0,2528033311443,1258808,48232,34291258
0,2528041311303,1269395,47820,34289432
