7,3734379142791,8182,52127,88425
7,3734387222101,245193,471092,961876
7,3734395215265,267,10366,23410
7,3734403169097,15540,158447,300265
7,3734411225302,263178,725767,2071913
7,3734419288004,65368,182258,327980
7,3734427240570,376,37259,73507
7,3734435160327,13957,106581,203065
7,3734443237634,0,0,0
7,3734451292084,0,0,0
7,3734459289795,0,0,0
7,3734467292626,0,0,0
7,3734475291560,0,0,0
7,3734483135045,7777491,7733389,14777552
7,3734490108690,15701172,15628319,29509075
7,3734495137031,9862447,10267021,20302567
7,3734503135243,16951559,17366989,32848641
7,3734511135488,17390490,17513514,33574330
7,3734519134479,16968517,17374362,32896379
7,3734527134537,18114171,17971553,33932229
7,3734535134603,17961933,17900901,33812047
7,3734543134506,18124015,17971631,33959427
7,3734551134382,18123291,17975795,33958251
7,3734559134820,18122914,17985760,33974091
7,3734567134510,18115873,17963502,33952472
7,3734575134470,18126402,17977560,33976211
7,3734583134514,18140357,17995885,33995715
7,3734591134553,18144057,17992027,33993401
7,3734599134196,18129187,17974223,33976010
7,3734607134411,18119853,17971096,33968467
7,3734615134565,18130508,17980981,33976526
7,3734623134300,18136666,17988601,33992197
7,3734631134215,18141731,17992340,33995411
7,3734639134346,18131768,17975892,33983536
7,3734647134287,18140104,17997010,34002770
7,3734655134092,18131015,17984864,33998375
7,3734663134276,18129162,17984646,33979799
7,3734671134370,18143471,17995860,33999767
7,3734679133866,18139132,17990176,34002823
7,3734687133895,18140513,17991562,33987519
7,3734695134012,18145400,17994064,34004650
7,3734703134492,18141480,17985086,33996427
7,3734711134014,18127069,17982278,33982709
7,3734719134002,18144637,17995897,34006733
7,3734727133666,18136579,17990388,33995080
7,3734735134264,18131683,17984360,33977256
7,3734743133999,18122638,17977042,33985780
7,3734751133930,18111952,17972214,33960963
7,3734759133903,18128901,17982085,33978745
7,3734767134343,18141284,17985355,33996829
7,3734775133889,18138335,17982175,33990757
7,3734783133969,18132249,17976283,33980820
7,3734791133545,18136440,17984962,34001600
7,3734799133589,18142777,17999479,33995223
7,3734807133760,18132466,17983351,33997496
7,3734815133438,18144469,17992926,34000034
7,3734823133308,18143933,17993827,33997684
7,3734831133321,18147419,18004113,34005081
7,3734839133466,18138532,17985049,33997482
7,3734847133252,18131648,17980136,33984474
7,3734855133360,18137326,17985422,34002643
7,3734863133163,18121915,17976124,33964211
7,3734871133517,18138882,17988052,33998380
7,3734879133168,18131028,17987773,33994527
7,3734887133219,18128320,17984538,33989953
7,3734895133129,18132817,17995217,33995466
