17,14672932786455,0,0,0,550000
17,14672937822670,2702,39361,39361,638020
17,14672946593429,10805,157880,157880,638020
17,14672955649613,0,0,0,550000
17,14672962593235,0,0,0,550000
17,14672970593339,0,0,0,550000
17,14672978593472,0,0,0,550000
17,14673033658622,0,0,0,550000
17,14673041348132,1450,3487,3487,4510900
17,14673046591175,1520315,14771607,14771607,1078120
17,14673052434534,4577521,12312763,12312763,4070800
17,14673058350709,3450725,5316503,5316503,4951000
17,14673066761312,17941675,31372046,31372046,4951000
17,14673072004235,3859568,5295703,5295703,4951000
17,14673078591439,7994153,14809720,14809720,4951000
17,14673086592123,22602666,35902446,35902446,4951000
17,14673094592026,22454680,35743727,35743727,4951000
17,14673102592030,21927254,35538336,35538336,4951000
17,14673110591542,21452517,35232201,35232201,4951000
17,14673118591315,21495480,35336883,35336883,4951000
17,14673126590977,21440178,35226299,35226299,4951000
17,14673134590910,21503738,35346286,35346286,4951000
17,14673142590793,21473099,35222134,35222134,4951000
17,14673150590536,21485897,35279565,35279565,4951000
17,14673158590900,21754853,35373041,35373041,4951000
17,14673166591875,22017251,35218785,35218785,4951000
17,14673174590686,22041445,35252149,35252149,4951000
17,14673182590740,22063497,35244941,35244941,4951000
17,14673190590052,22091655,35278576,35278576,4951000
17,14673198590335,21669597,35295549,35295549,4951000
17,14673206590208,21484876,35245417,35245417,4951000
17,14673214589941,21474132,35250306,35250306,4951000
17,14673222589373,21472032,35240528,35240528,4951000
17,14673230589086,21504671,35293572,35293572,4951000
17,14673238588929,21492125,35285500,35285500,4951000
17,14673246589173,21513223,35355372,35355372,4951000
17,14673254589266,21809769,35256631,35256631,4951000
17,14673262588818,22020411,35223948,35223948,4951000
17,14673270589523,22006187,35222404,35222404,4951000
17,14673278588935,22070717,35246203,35246203,4951000
17,14673286589189,22051452,35245196,35245196,4951000
17,14673294588330,21544312,35222244,35222244,4951000
17,14673302588183,21460532,35259055,35259055,4951000
17,14673310588758,21474134,35283130,35283130,4951000
17,14673318587879,21467846,35237886,35237886,4951000
17,14673326588383,21511932,35345713,35345713,4951000
17,14673334587816,21466996,35256260,35256260,4951000
17,14673342587779,21501305,35292540,35292540,4951000
17,14673350587972,21722755,35214495,35214495,4951000
17,14673358587825,22020956,35227996,35227996,4951000
17,14673366588770,22037733,35248256,35248256,4951000
17,14673374588854,21998062,35196724,35196724,4951000
17,14673382587234,22004846,35233269,35233269,4951000
17,14673390587488,21616276,35192702,35192702,4951000
17,14673398586940,21443891,35243790,35243790,4951000
17,14673406587234,21432455,35197628,35197628,4951000
17,14673414586926,21469042,35273001,35273001,4951000
17,14673422586880,21385019,35098092,35098092,4951000
17,14673430586181,21394938,35144264,35144264,4951000
17,14673438586605,21428759,35213159,35213159,4951000
17,14673446587150,21409089,35146956,35146956,4951000
17,14673454586422,21835159,35164016,35164016,4951000
17,14673462586405,21960599,35166765,35166765,4951000
