4,8961065120084,8723,54737
4,8961077497890,306,13265
4,8961090495827,1521,23632
4,8961108499408,0,0
4,8961126695661,4,805
4,8961137494822,11,1385
4,8961147494925,0,436
4,8961157495029,0,328
4,8961167495141,0,287
4,8961178495278,0,260
4,8961188495403,0,218
4,8961199495530,0,212
4,8961209495653,0,180
4,8961220495800,0,184
4,8961230495911,0,160
4,8961241496051,0,164
4,8961251496197,0,144
4,8961262496379,0,148
4,8961272496480,0,132
4,8961282496597,0,128
4,8961292496750,0,120
4,8961303496887,0,132
4,8961313496987,0,112
4,8961324497121,0,124
4,8961334497239,0,108
4,8961345497396,0,116
4,8961355497507,0,100
4,8961366497649,0,112
4,8961376497823,3,99
4,8961387497913,0,108
4,8961397498030,0,92
4,8961408498193,0,100
4,8961418498322,0,92
4,8961428498809,0,88
4,8961439498592,0,92
4,8961449498732,0,88
4,8961459498858,0,80
4,8961470498992,0,92
4,8961480499086,0,80
4,8961491499227,0,88
4,8961501499361,0,80
4,8961512499525,0,84
4,8961522499616,0,76
4,8961533499756,0,80
4,8961543499889,0,76
4,8961554500067,0,80
4,8961564500174,0,72
4,8961574500262,0,72
4,8961584500399,0,68
4,8961595500571,0,80
4,8961605500698,0,68
4,8961616500820,0,76
4,8961626500957,0,64
4,8961637501078,0,76
4,8961647501202,0,64
4,8961658501348,0,72
4,8961668501468,0,64
4,8961679501604,0,72
4,8961689501719,0,64
4,8961699501863,0,60
4,8961709501966,0,64
4,8961720502147,0,68
4,8961730502240,0,60
4,8961741502422,0,64
4,8961751502536,0,60
4,8961762502659,0,68
4,8961772502810,0,63
4,8961783502935,0,66
4,8961793503057,0,60
4,8961804503174,0,63
4,8961814503323,0,56
4,8961825503476,0,64
4,8961835503575,0,56
4,8961845503719,0,56
4,8961855503837,0,52
4,8961866504019,0,60
4,8961876504122,0,56
4,8961887504266,0,60
4,8961897504411,0,52
4,8961908504541,0,60
4,8961918504669,0,52
4,8961929504783,0,56
4,8961939504914,0,52
4,8961950505057,0,56
4,8961960505185,0,52
4,8961971505309,0,56
4,8961981505418,0,52
4,8961991505546,0,52
4,8962001505701,0,48
4,8962012505838,0,56
4,8962022505938,0,51
4,8962033506103,0,56
4,8962043506239,0,48
4,8962054506339,0,56
4,8962064506509,0,48
4,8962075506728,0,54
4,8962085506775,0,48
4,8962096506891,0,54
4,8962106507029,0,48
4,8962117507171,0,52
4,8962127507277,0,48
4,8962137507423,0,44
4,8962147507512,0,48
4,8962158507711,0,48
4,8962168507822,0,48
4,8962179507944,0,48
4,8962189508086,0,48
4,8962200508236,0,48
4,8962210508357,0,48
4,8962221508495,0,48
4,8962231508606,0,44
4,8962242508761,0,48
4,8962252508892,0,44
4,8962263509012,0,48
4,8962273509149,0,44
4,8962283509280,0,44
4,8962293509370,0,44
4,8962304509544,356,844
4,8962314509709,0,40
4,8962325509800,48,296
4,8962335509959,0,44
4,8962346510068,0,44
4,8962356510207,0,44
4,8962367510345,0,44
4,8962377510454,0,44
4,8962388510592,0,44
4,8962398510703,0,40
4,8962408510844,0,44
4,8962418510956,0,40
4,8962429511105,0,44
4,8962439511235,0,40
4,8962450511425,0,44
4,8962460511523,0,40
4,8962471512278,284,586
4,8962482511773,0,44
4,8962492511926,0,40
4,8962502512054,0,36
4,8962513512170,0,44
4,8962523512308,0,40
4,8962534512465,0,44
4,8962544512558,232,654
4,8962554512681,0,40
4,8962564512813,0,36
4,8962575512949,0,44
4,8962585513099,0,40
4,8962596513241,0,40
4,8962606513378,0,40
4,8962617513498,0,40
4,8962627513634,0,40
4,8962638513765,0,40
4,8962648513913,1230,5122
4,8962659514043,3,43
4,8962669514158,0,36
4,8962679514291,0,40
4,8962689514425,0,36
4,8962700514567,0,40
4,8962710514671,0,40
4,8962721514776,0,40
4,8962731514899,0,36
4,8962742515087,0,43
4,8962752515219,0,36
4,8962763515328,0,40
4,8962773515479,0,36
4,8962784515647,0,40
4,8962794515755,0,36
4,8962805515854,0,40
4,8962815515977,0,36
4,8962825516172,0,36
4,8962835516257,0,32
4,8962846516370,0,40
4,8962856516518,0,36
4,8962867516616,0,40
4,8962877516770,0,32
4,8962888516975,0,40
4,8962898517093,0,32
4,8962909517193,0,56
4,8962919517325,0,36
4,8962929517442,0,32
4,8962939517569,0,36
4,8962950517714,0,36
4,8962960517857,0,38
4,8962971517948,0,36
4,8962981518083,0,35
4,8962992518204,0,40
4,8963002518354,0,32
4,8963013518537,0,36
4,8963023518615,0,36
4,8963034518781,0,36
4,8963044518937,0,53
4,8963055519055,0,36
4,8963065519157,0,36
4,8963075519302,0,32
4,8963085519441,0,32
4,8963096519559,0,38
4,8963106519681,0,32
4,8963117519818,0,36
4,8963127519958,0,32
4,8963138520060,0,36
4,8963148520226,0,32
4,8963159520347,0,36
4,8963169520425,0,32
4,8963180520642,0,36
4,8963190520772,0,32
4,8963201520912,0,36
4,8963211521019,0,32
4,8963221521145,0,32
4,8963231521269,0,28
4,8963242521425,0,36
4,8963252521535,0,32
4,8963263521664,0,36
4,8963273521806,0,32
4,8963284521953,0,32
4,8963294522059,386,1173
4,8963305522209,0,32
4,8963315522343,0,32
4,8963326522498,0,36
4,8963336522644,0,28
4,8963346522737,0,32
4,8963356522873,0,32
4,8963367523029,0,32
4,8963377523121,0,32
4,8963388523292,0,32
4,8963398523356,0,32
4,8963409523529,0,32
4,8963419523628,0,32
4,8963430523767,0,32
4,8963440523919,0,34
4,8963451524054,0,32
4,8963461524156,0,28
4,8963472524336,0,36
4,8963482524459,0,28
4,8963492524609,0,28
4,8963502524713,0,32
4,8963512525775,0,28
4,8963523524975,0,32
4,8963534525113,0,36
4,8963544525213,0,28
4,8963555525367,0,32
4,8963565525464,0,28
4,8963575526633,0,32
4,8963586525758,0,32
4,8963597525913,0,32
4,8963607526046,0,28
4,8963618526183,0,32
4,8963628526331,0,28
4,8963638526486,0,28
4,8963648526576,0,28
4,8963658527592,0,32
4,8963669526830,0,28
4,8963680527002,0,32
4,8963690527087,0,28
4,8963701527197,0,32
4,8963711527346,0,28
4,8963722527463,0,32
4,8963732527638,0,28
4,8963743527751,0,32
4,8963753527909,0,28
4,8963764527989,0,32
4,8963774528167,0,28
4,8963784528292,0,28
4,8963794528423,0,28
4,8963805528538,0,28
4,8963815528650,0,28
4,8963826528812,0,32
4,8963836528955,0,28
4,8963847529065,0,28
4,8963857529198,0,28
