3,2492839509398,3305,556,2031812
3,2492845991229,4444,2,1797398
3,2492854135392,0,0,0
3,2492862063213,0,0,0
3,2492870060901,0,0,0
3,2492878145126,0,0,0
3,2492886126135,27,6,11650
3,2492894144464,0,0,0
3,2492902123488,0,0,0
3,2492910143430,0,0,0
3,2492918012364,0,0,0
3,2492926004523,0,0,0
3,2492937981901,70,148,197654
3,2492945978239,222,71,29808416
3,2492953979049,319,233,34261762
3,2492961976509,324,192,34251267
3,2492969977613,282,191,34264806
3,2492977976269,223,138,34233543
3,2492985976032,352,123,34203635
3,2492993975545,415,110,34288559
3,2493001975433,449,96,34279379
3,2493009975182,377,72,34290374
3,2493017975813,356,45,34257770
3,2493025908284,438,57,33997101
3,2493033975386,489,126,34484980
3,2493041975179,462,63,34284075
3,2493049974366,354,51,34269703
3,2493057974572,377,40,34289542
3,2493065975243,478,49,34275628
3,2493072988971,493,46,30049010
3,2493081974689,545,115,38437838
3,2493089973594,402,89,34104855
3,2493097973583,351,39,34256919
3,2493105974464,396,45,34234124
3,2493113973483,463,39,34283833
3,2493120064221,231,18,26075337
3,2493125972761,477,113,25249614
3,2493133973307,322,40,34292566
3,2493141973397,396,41,34286457
3,2493149973310,507,51,34282968
3,2493157972580,482,52,34251031
3,2493165972223,492,36,34288708
3,2493173972728,402,103,34179440
3,2493181972613,432,35,34278184
3,2493189972355,508,45,34284328
3,2493197972514,495,55,34265980
3,2493205972062,485,45,34284083
3,2493213971787,356,71,34083363
3,2493221971552,405,101,34200683
3,2493227058684,276,24,21789960
3,2493233970939,422,52,29589439
3,2493241971013,443,38,34267191
3,2493249971036,382,41,34290456
3,2493257971162,319,27,34282358
3,2493265969966,484,96,34205572
3,2493273970860,441,45,34289649
3,2493281970719,447,45,34284221
3,2493289970876,339,35,34284770
3,2493297970476,308,35,34279496
3,2493305970332,455,52,34272623
3,2493313969908,501,96,34206377
3,2493321969490,465,52,34286188
3,2493329969672,336,28,34285257
3,2493337969898,328,36,34285051
3,2493345969372,453,48,34279924
3,2493353969346,457,42,34283523
3,2493361968121,508,94,34205780
3,2493369968201,312,37,34293478
3,2493377968901,358,30,34286114
3,2493385968571,439,52,34280756
3,2493393968118,450,53,34282097
3,2493401967581,440,56,34290764
