20,11898064958898,1210902,1546312,1533961,3700000
20,11898070218160,4434620,3907866,3907647,3700000
20,11898078432272,24440,106638,106645,2710000
20,11898086482938,18925,76787,76776,2800000
20,11898094223673,18415,78272,78280,2755000
20,11898102430763,18346,78596,78588,2755000
20,11898165021439,17513,47825,47856,3310000
20,11898170463112,361511,276712,276725,3700000
20,11898178424361,106050,226130,226488,3700000
20,11898186205552,6638438,5078806,5078748,3700000
20,11898194205643,52504802,34096956,34096949,3700000
20,11898206589244,13707574,7847549,7847544,3700000
20,11898214439745,23542,102243,102256,2755000
20,11898222420129,15460,72153,72150,2665000
20,11898230419599,85749,113468,113528,3700000
20,11898238431492,14539,65778,65724,2710000
20,11898250420393,26438,109568,109618,2800000
20,11898258429191,33953,121189,121133,2965000
20,11898270416018,26239,107051,107053,2800000
20,11898282439684,25398,139849,139903,2530000
20,11898346581909,60879,364471,365417,2455000
20,11898471137167,44611,220412,219989,2620000
20,11898503674389,2577112,2726722,2726965,3700000
20,11898510216576,20328,92449,91686,2665000
20,11898515320707,31345,83253,83169,3355000
20,11898530217881,46153,195795,195880,2755000
20,11898538213745,18117,64006,63947,2965000
20,11898566256238,10287,36614,36672,2965000
20,11898590219122,1332360,1336970,1336911,3700000
20,11898598416593,19094,75806,75810,2830000
20,11898606444276,22087,94620,94679,2755000
20,11898614200741,71121289,24695089,24695030,3700000
20,11898622436183,60817976,17094104,17094093,3700000
20,11898630460420,18384,69171,69169,2875000
20,11898638213287,126486,225036,225038,3700000
20,11898646223377,303170,513434,513459,3700000
20,11898654231173,17821,201190,201216,2200000
20,11898662231725,23548,170123,170116,2320000
20,11898670224182,18686,129689,129706,2365000
20,11898678219995,17261,86497,86522,2575000
20,11898686219996,17089,107292,107334,2410000
20,11898694225077,21650,138188,138159,2410000
20,11898702220099,16868,94906,94876,2500000
20,11898710218367,21961,104928,104915,2620000
20,11898718213729,18870,98516,98508,2575000
20,11898726213490,18949,77697,77776,2800000
20,11898734220474,18817,75316,75212,2800000
20,11898812518654,12744,43379,43423,3010000
20,11899813801635,23235,118093,118616,2575000
20,11900202462116,35280,203955,203882,2500000
20,11900490202057,44817,171597,171705,2875000
20,11900814827684,64405,227325,228872,2965000
