3,5845541432156,2509148,5268302,1451380,2060000
3,5845553409118,7692128,10102217,1866530,2348000
3,5845563455014,143078,760565,253026,1862000
3,5845574443805,135927,684278,190126,2060000
3,5845592453446,163069,594822,132578,2222000
3,5845603397293,99414,541658,118149,2240000
3,5845653375582,46046,298751,78963,2078000
3,5845669636826,787221,1766796,491723,2060000
3,5845687430479,303796,1389947,318400,2222000
3,5845699405152,109997,480066,63879,2510000
3,5845710409920,221320,860959,195357,2222000
3,5845720409974,94989,436077,70573,2420000
3,5845732408009,118779,463587,53569,2582000
3,5845742435911,114629,606391,169998,2024000
3,5845880485240,58841,322320,96429,1988000
3,5845959454679,56310,403908,90674,2222000
3,5846164404179,50041,334007,94484,2024000
3,5846175375015,106048,411807,53376,2546000
3,5846188389303,605658,2034308,540823,2078000
3,5846214741878,277507,2080644,912403,1520000
3,5846235417458,71902,436023,66531,2438000
3,5846248418537,150394,643753,74278,2582000
3,5846260406538,113215,474945,59850,2546000
3,5846272415980,28493,126439,20529,2420000
3,5846283406889,95916,472152,42905,2600000
3,5846302407882,62224,278599,22577,2600000
3,5846312783618,749829,2633096,885295,1862000
3,5846323417230,2418114,5762217,1518235,2078000
3,5846335416612,90124,409418,48599,2582000
3,5846460378978,51888,268816,53355,2312000
3,5846471376176,19232413,18428823,3036553,2420000
3,5846481377530,38022324,27209443,2849553,2600000
3,5846502376782,3163081,4881831,1144805,2186000
3,5846513377254,40002363,30713053,4251606,2510000
3,5846523379056,24522621,24810850,2371271,2600000
3,5846534398384,10287917,16154636,1562380,2600000
3,5846545376907,35779390,29645355,5322135,2384000
3,5846555378476,30629322,21588792,1833341,2600000
3,5846567454813,17918566,25728764,2287913,2600000
3,5846578379678,11497458,12097733,2907045,2150000
3,5846590457892,145139,639941,134093,2276000
3,5846677423585,178312,1711835,276093,2420000
3,5846687919761,651931,2449460,788263,1880000
3,5846699381163,602738,1580746,284849,2348000
3,5846711420483,83378,446434,61552,2510000
3,5846752382052,203288,1528935,81806,2600000
3,5846766696820,96662,720098,34509,2600000
3,5846778239775,172493,921379,60347,2600000
3,5846788263758,3105280,4677880,1062527,2222000
3,5846798418545,7325363,14481923,883603,2600000
3,5846809380201,13067833,14016479,1508598,2600000
3,5846820379728,45997820,34402652,8756174,2114000
3,5846830380416,42624818,31175545,7759176,2150000
3,5846840380638,32217800,26218801,4875942,2348000
3,5846851416874,884136,1903303,662380,1826000
3,5846861771414,9055240,10763909,1841760,2384000
3,5846874421058,2975971,3320463,390069,2582000
3,5846886421252,90456,588421,256838,1520000
3,5846898423533,78344,453927,112065,2150000
3,5846910384515,4028168,5382788,734532,2510000
3,5846921381302,21108896,21387572,3071833,2474000
3,5846931382504,39081164,26067496,6438060,2150000
3,5846941382863,37935929,26067453,6080222,2186000
3,5846952422189,24698650,18507936,2857536,2438000
3,5846963926944,3604355,4462414,519158,2582000
3,5846974608860,7168280,8366260,870094,2600000
3,5846985421971,124027,465472,101970,2240000
3,5846996429887,72517,375397,52547,2510000
3,5847009455631,3724481,4942025,742480,2438000
3,5847021425237,85292,603383,154760,2114000
3,5847031612474,10475780,12143577,1276563,2600000
3,5847043423758,5365297,6396213,776491,2546000
3,5847055439225,92851,570229,125937,2222000
3,5847093392588,86082,760904,208113,2060000
3,5847104446521,4824117,5505538,614809,2582000
3,5847116462504,97700,647460,151805,2186000
3,5847128437292,84580,777379,270643,1826000
3,5847143452479,20017,175836,39352,2222000
3,5847154415493,28025,162970,64453,1664000
3,5847169906622,56245,258519,74204,2024000
3,5847261554905,92644,526363,166898,1916000
3,5847277688851,13216,79704,30352,1700000
3,5847288387160,43702754,20279091,843975,2600000
3,5847299385829,84967546,34020713,207814,2600000
3,5847309386059,83117195,33095068,188675,2600000
3,5847320386126,90485889,36130093,205245,2600000
3,5847330386181,83140675,33198244,193668,2600000
3,5847340386352,83145579,33136672,186590,2600000
3,5847350386657,82350191,32904178,195426,2600000
3,5847360460538,39750843,19135375,927820,2600000
3,5847386506075,135583,1113009,213473,2312000
3,5847403200627,45473,389913,66862,2384000
3,5847419903248,85269,532472,139352,2078000
3,5847432449189,9458922,8956004,1274256,2474000
3,5847444441422,108164,570050,160790,2024000
3,5847460075743,102934,508254,122669,2150000
3,5847486520247,135766,802813,196974,2150000
3,5847497389150,17768065,19115239,3533175,2348000
3,5847553393244,725879,1614611,364788,2222000
3,5847563403791,1403709,2698296,1171844,1520000
3,5847574459567,4344820,5538136,1089040,2312000
3,5847628391682,74668,694028,183776,2078000
3,5847675028678,4535136,5895511,974842,2420000
3,5847695400396,1204878,1694510,375400,2222000
3,5847733486717,5852906,6610167,881770,2510000
3,5847766395863,1886574,2013521,344586,2384000
3,5847777391916,32448167,27522887,2352020,2600000
3,5847842400789,5800015,5688703,669652,2582000
3,5847861781944,12777993,12430137,1434637,2582000
3,5847875475004,3361930,3247675,497893,2438000
3,5847914400881,458080,1427643,415088,1988000
3,5847925394252,32959674,26729817,2199117,2600000
3,5847936393242,39506199,30571597,2130537,2600000
3,5847947393406,46370773,36589117,2481864,2600000
3,5847958393573,46869552,37091494,2524954,2600000
3,5847969494085,26628760,21940488,1739528,2600000
3,5848010463291,76828,476959,125060,2078000
3,5848030398786,1064265,1783006,393955,2222000
3,5848069494436,7885736,8739095,1145034,2510000
3,5848098398169,2869063,2561095,356656,2510000
3,5848108402163,16348217,17642265,2374647,2510000
3,5848119879542,7045661,8714720,1255200,2474000
3,5848153407858,1415244,3148782,613797,2312000
3,5848186494665,101810,821682,213232,2114000
3,5848202402579,209548,674104,161227,2186000
3,5848214228198,22486484,20340237,3928571,2312000
3,5848224397083,19047223,15669437,2673145,2384000
3,5848235398090,5152706,11920210,5035805,1556000
3,5848248441280,1252127,2296265,534394,2186000
3,5848259398063,12510050,9733200,991858,2600000
3,5848308398873,10222688,15909472,7374761,1430000
3,5848319460547,17852840,17439777,4809058,2060000
3,5848339404172,2080051,3351398,928527,2060000
3,5848350400756,25558211,24195348,5528563,2222000
3,5848360400760,16684322,16003871,2208292,2510000
3,5848371397466,42088606,31424629,6477047,2276000
3,5848381398419,43663512,22992037,2106467,2600000
3,5848470436586,3436072,4246807,974825,2222000
3,5848582871363,21375,720687,48910,2600000
3,5848675511536,151940,1746792,743616,1556000
3,5849048829045,67815,461868,101815,2222000
3,5849077486609,12436,254920,22813,2600000
3,5849102415649,102331,470320,61627,2510000
3,5849114476899,102387,610381,115885,2348000
3,5849141455886,39538,403929,45413,2582000
3,5849154128161,26223,150311,32420,2240000
3,5849178209267,373493,859280,255584,1988000
3,5849589499138,97670,552448,148896,2078000
3,5849675806564,30023,120182,45836,1700000
3,5850175435697,187174,477750,130962,2060000
3,5850259999146,2263463,3355974,696173,2276000
3,5850278451246,622322,1587866,702901,1502000
3,5850291466424,1722383,2602624,1132433,1520000
3,5850303456666,137463,777878,269730,1826000
3,5850315473100,133908,781821,231669,1988000
3,5850376795170,230180,1138102,268285,2186000
3,5850427480907,422909,1411044,440136,1916000
3,5850533561868,154070,1148391,306756,2078000
3,5850572616654,25347,143767,53488,1718000
3,5850667433524,549807,1320848,392441,1988000
3,5850688484898,632896,1190307,336672,2024000
3,5850736559068,116756,578693,140908,2150000
3,5850780484474,109674,882732,331336,1718000
3,5850827472831,155094,801868,214382,2078000
3,5850854488563,147269,917570,297356,1880000
3,5850933514362,128104,1009497,300758,1988000
3,5851061506929,259699,472378,120600,2114000
3,5851088151487,46270,346037,64853,2348000
3,5851098931000,7647481,10307847,1801393,2384000
3,5851111431060,194330,1182081,270970,2222000
3,5851122102577,812301,5901864,3311562,1106000
3,5851135473834,148637,985651,321147,1880000
3,5851145477027,896341,2862045,994385,1826000
3,5851156472557,157890,705184,188149,2078000
3,5851166505896,14643449,14271360,2136835,2474000
3,5851177518016,122961,733510,237601,1880000
3,5851189472731,4151543,4769902,1016057,2240000
3,5851200474444,149690,512172,91166,2384000
3,5851212471266,86933,356416,58272,2420000
3,5851222475971,105747,451564,48377,2600000
3,5851233519534,98821,581958,103600,2384000
3,5851245461612,141045,688903,128789,2348000
3,5851256443233,172213,617255,80032,2546000
3,5851266467881,5429077,3645891,205128,2600000
3,5851277472259,101696,432823,55099,2546000
3,5851445494519,59408,246856,47921,2312000
3,5851457472897,119222,683562,180198,2078000
3,5851708545214,75084,359175,50888,2474000
3,5851959479021,92003,428945,49148,2582000
3,5852086537377,42395,179444,17992,2600000
3,5852209486883,22042,108627,11727,2600000
3,5852459486601,61749,280295,27398,2600000
3,5852709489847,48571,238984,19686,2600000
3,5852959490875,48527,194886,19095,2600000
3,5852981510596,73562,310665,27344,2600000
3,5853019518726,106093,431210,46890,2600000
3,5853045512253,47099,212110,15099,2600000
3,5853096451965,2006792,2408702,344977,2474000
3,5853108407928,16467181,17566030,1806719,2600000
3,5853118494278,1450927,2740762,981758,1790000
3,5853129518925,1017706,2888257,909153,1916000
3,5853142491864,199388,1031030,338204,1880000
3,5853160494269,50345,195612,20458,2600000
3,5853173492696,42612,167118,17140,2600000
3,5853209492363,107219,412589,77372,2348000
3,5853330494122,49553,221239,17084,2600000
3,5853345489454,85449,413371,25551,2600000
3,5853357495624,109010,473384,32233,2600000
3,5853459492680,27267,103981,10018,2600000
3,5853550418340,39788,168276,17622,2600000
3,5853562473711,16081147,22360520,7150534,1916000
3,5853574460981,5876068,9243334,1976067,2240000
3,5853586501272,132646,539569,57953,2600000
3,5853709498151,117254,468278,34837,2600000
