3,11246269048787,22530,47912
3,11246282126522,803,4196
3,11246292128233,1472,5402
3,11246302131434,722,5825
3,11246319132524,27406,57237
3,11246330132277,49,444
3,11246359078954,1674,7755
3,11246383271426,327,4855
3,11246399397284,23,2488
3,11246415522688,35,2371
3,11246431650713,1802,6155
3,11246446777580,117,3025
3,11246462903522,34,2378
3,11246479029325,36,2336
3,11246495154814,19,2256
3,11246511280696,17,2385
3,11246527406243,272,3714
3,11246543534667,58,3756
3,11246559660394,34,2421
3,11246574786113,4,2269
3,11246590911350,2,2300
3,11246607037097,11,2315
3,11246617130035,4,2303
3,11246647322212,132,5581
3,11246660130595,2541,13220
3,11246671515625,13,1829
3,11246694704607,30,4005
3,11246710830367,2,2390
3,11246726955949,6,2205
3,11246743081377,0,2186
3,11246759207496,9,2303
3,11246775332871,4,2142
3,11246788140944,1108,6435
3,11246799554435,3443,3498
3,11246822756891,4055,8253
3,11246838883483,123,2540
3,11246855009758,86,2545
3,11246871135690,53,2260
3,11246887261388,50,2418
3,11246903386712,13,2279
3,11246919512415,57,2260
3,11246935638141,2,2266
3,11246950763773,7,2324
3,11246974951755,13,3380
3,11246991077456,30,2350
3,11247007202806,46,2372
3,11247034133919,82,4479
3,11247044134008,0,76
3,11247055134171,0,79
3,11247065134403,0,71
3,11247075134486,0,65
3,11247085134580,0,71
3,11247095146546,0,96
3,11247106134825,0,82
3,11247117134950,0,69
3,11247127135173,0,69
3,11247138135226,0,81
3,11247148135341,0,72
3,11247159135643,0,106
3,11247169135667,0,89
3,11247180135716,0,72
3,11247190135940,0,69
3,11247201136060,0,83
3,11247211136171,0,75
3,11247222136323,0,71
3,11247232136430,0,79
3,11247243136525,0,81
3,11247253136765,0,62
3,11247264137168,0,87
3,11247275136924,0,77
3,11247285137080,0,66
3,11247295137175,0,69
3,11247305137359,0,82
3,11247315137465,0,66
3,11247326137571,0,69
3,11247336137685,0,82
3,11247347137879,0,62
3,11247357137985,0,62
3,11247368138081,0,83
3,11247378138206,0,64
3,11247389138440,0,63
3,11247399138520,0,65
3,11247410138709,0,72
3,11247420138777,0,75
3,11247431138900,0,67
3,11247441139111,0,74
3,11247452139175,0,66
3,11247462139306,0,57
3,11247473139454,0,83
3,11247483139557,0,61
3,11247494139682,0,65
3,11247504140313,0,93
3,11247515139966,0,66
3,11247525140151,0,59
3,11247535140349,0,59
3,11247545150984,24,183
3,11247556140706,5,65
3,11247566140781,4,76
3,11247576140976,0,69
3,11247587140932,0,60
3,11247597141056,0,51
3,11247607141549,0,71
3,11247618141292,0,68
3,11247628141434,0,59
3,11247638141547,0,49
3,11247648142149,0,72
3,11247659141785,0,68
3,11247669141925,0,56
3,11247679142056,0,59
3,11247689142182,0,67
3,11247700142294,0,67
3,11247710142449,0,58
3,11247721142554,0,85
3,11247731142693,0,60
3,11247742142870,0,62
3,11247752143336,0,74
3,11247763143072,0,61
3,11247773143230,0,49
3,11247783143341,0,56
3,11247793143459,0,75
3,11247804143647,0,58
3,11247814143719,0,59
3,11247825143929,0,79
3,11247835143998,0,45
3,11247846144207,0,68
3,11247856144405,0,66
3,11247867144466,0,56
3,11247877144591,16,69
3,11247888144951,0,68
3,11247899144793,0,60
3,11247909144909,0,58
3,11247919145033,0,53
3,11247930145203,0,77
3,11247940145361,0,46
3,11247951145885,0,69
3,11247962145616,0,53
3,11247972145733,0,57
3,11247982145862,0,52
3,11247992145958,0,58
3,11248002146146,0,51
3,11248013146246,0,53
3,11248023146380,0,52
3,11248034146541,0,66
3,11248044146637,0,48
3,11248055146750,0,51
3,11248065146907,0,67
3,11248076147042,0,69
3,11248086147165,0,57
3,11248097147279,0,79
3,11248107147403,0,55
3,11248118147602,0,59
3,11248128148072,0,64
3,11248139147829,0,68
3,11248149147960,0,54
3,11248159149191,2,293
3,11248169149242,5,174
3,11248179149391,0,177
3,11248190149399,105,451
3,11248201149039,10,207
3,11248211155772,30,188
3,11248222149160,56,255
3,11248232150400,49,176
3,11248243167000,18,142
3,11248255149458,34,142
3,11248265149618,26,171
3,11248275151820,11,110
3,11248286163990,42,148
3,11248297150072,107,224
3,11248307150133,7,89
3,11248317152302,176,521
3,11248327159097,5,183
3,11248338150588,26,137
3,11248348150990,30,209
3,11248358153345,4,74
3,11248369154793,41,195
3,11248380151129,54,163
3,11248391152549,6,85
3,11248401152890,89,320
3,11248411162218,92,732
3,11248422151791,15,114
3,11248432151898,39,115
3,11248442151942,16,106
3,11248452155332,35,121
3,11248462160655,57,219
3,11248473152275,7,88
3,11248483152385,53,264
3,11248493156402,24,120
3,11248504152615,79,176
3,11248514168634,23,93
3,11248525154446,50,127
3,11248536154235,82,156
3,11248547153962,56,129
3,11248558155402,18,55
3,11248569153925,124,391
3,11248580153628,0,66
3,11248590153749,0,55
3,11248600153931,0,45
3,11248611153800,0,38
3,11248621153986,0,28
3,11248631154086,0,32
3,11248641154390,14,213
3,11248651154696,0,67
3,11248662155034,0,62
3,11248672155133,0,58
3,11248683154718,0,36
3,11248693154815,0,32
3,11248703154988,0,34
3,11248713156172,19,909
3,11248724155192,18,596
3,11248734155542,0,62
3,11248744155664,0,48
3,11248755155639,0,42
3,11248765155831,0,30
3,11248775155865,0,32
3,11248785155995,0,28
3,11248795157015,10,591
3,11248806157389,34,775
3,11248816157548,55,448
3,11248827165753,5,119
3,11248839156927,61,213
3,11248849157165,89,197
3,11248859157681,26,160
3,11248869160639,58,139
3,11248880157410,64,135
3,11248890157445,24,118
3,11248900160824,70,268
3,11248910165684,34,105
3,11248921157963,47,143
3,11248932158632,45,90
3,11248943175117,31,121
3,11248954159634,101,413
3,11248964165487,25,109
3,11248975159773,13,97
3,11248986180370,59,152
3,11248997159631,73,619
3,11249008159681,53,358
3,11249018159776,94,201
3,11249028162990,10,128
3,11249039159284,55,146
3,11249049159393,51,150
3,11249059159902,54,129
3,11249069163009,55,183
3,11249080159854,34,124
3,11249090159909,6,88
3,11249100159955,63,143
3,11249110169796,15,122
3,11249121160514,33,106
3,11249131162537,27,85
3,11249142161282,7,88
3,11249152163833,49,143
3,11249163161091,41,133
3,11249175162260,37,142
3,11249186165491,100,242
3,11249197161311,43,120
3,11249207161348,10,58
3,11249217161449,0,28
3,11249227161800,0,66
3,11249237161820,0,28
3,11249247161899,0,28
3,11249257161941,0,28
3,11249267162092,0,28
3,11249277162179,0,24
3,11249287162377,0,28
3,11249297162460,0,28
3,11249307162586,0,33
3,11249318162738,0,28
3,11249328162829,0,28
3,11249339163041,0,32
3,11249349163133,0,24
3,11249360163271,0,32
3,11249370163375,0,28
3,11249381163493,0,28
3,11249391163646,0,28
3,11249402163764,0,28
3,11249412163921,0,28
3,11249423164061,11,41
3,11249433164144,0,28
3,11249444164271,0,28
3,11249454164462,0,28
3,11249465164573,0,28
3,11249475164706,0,28
3,11249486164866,0,28
3,11249496165014,0,28
3,11249507165127,0,28
3,11249517165233,0,28
3,11249528165352,0,28
3,11249538165526,0,28
3,11249549165604,0,28
3,11249559165725,0,24
3,11249570165869,0,28
3,11249580166012,0,28
3,11249591166146,0,28
3,11249601166251,0,28
3,11249612166419,0,28
3,11249622166621,0,24
3,11249633166684,0,28
3,11249643166816,0,28
3,11249654167019,0,43
3,11249664167097,0,26
3,11249675167178,0,32
3,11249685167365,0,24
3,11249695167528,0,24
3,11249705167614,0,28
3,11249716167705,0,28
3,11249726167860,0,24
3,11249737167973,0,28
3,11249747168095,0,28
3,11249758168252,0,41
3,11249768168355,0,24
3,11249779168559,0,28
3,11249789169171,3,27
3,11249800168841,0,43
3,11249810179061,9,96
3,11249821169060,64,118
3,11249831169191,0,24
3,11249841169317,0,34
3,11249851169491,0,27
3,11249861169814,0,27
3,11249871169888,0,24
3,11249882169844,0,28
3,11249892169971,0,28
3,11249903170133,0,24
3,11249913170204,0,28
3,11249924170351,0,24
3,11249934170457,0,37
3,11249945170597,0,24
3,11249955170768,0,28
3,11249965170872,0,24
3,11249975171025,0,24
3,11249986171104,0,31
3,11249996171245,0,24
3,11250007171426,0,28
3,11250017171511,0,24
3,11250028171681,0,24
3,11250038171817,0,24
3,11250049171950,0,28
3,11250059172118,0,24
3,11250070172182,0,28
3,11250080172324,0,24
3,11250091172447,0,28
3,11250101172623,0,24
3,11250112172710,0,30
3,11250122172823,0,24
3,11250133172962,0,28
3,11250143173173,0,24
3,11250154173258,0,24
3,11250164173523,0,57
3,11250175173541,0,49
3,11250185173650,0,24
3,11250195173788,0,24
3,11250205173864,0,24
3,11250216174022,0,26
3,11250226174175,0,24
3,11250237174274,0,28
3,11250247174449,0,24
3,11250258174543,0,24
3,11250268174671,0,24
3,11250279174813,0,28
3,11250289174974,0,20
3,11250300175056,0,28
3,11250310175199,0,24
3,11250321175362,0,24
3,11250331175449,0,24
3,11250342175616,0,24
3,11250352175765,0,24
3,11250363175867,0,28
3,11250373176015,0,20
3,11250384176186,0,28
3,11250394176292,0,24
3,11250405176387,0,24
3,11250415176544,0,24
3,11250426176674,0,24
3,11250436176774,0,24
3,11250447176957,0,24
3,11250457177093,0,24
3,11250468177248,0,24
3,11250478177373,0,24
3,11250488177489,0,24
3,11250498177552,0,24
3,11250509177730,0,24
3,11250519177834,0,24
3,11250530177984,0,24
3,11250540183305,0,26
3,11250551178230,0,38
3,11250561178725,25,145
3,11250571179233,9,43
3,11250582178897,0,40
3,11251140733284,683,4604
3,11251157282248,10389,21680
3,11251168585228,15795,28012
3,11251180193618,8781,25016
3,11251190414862,23372,32634
3,11251201946148,16482,27267
3,11251215189405,9292,22866
3,11251235192468,30299,44309
3,11251248188480,12132,26346
3,11251259189570,19959,32604
3,11251269193534,14050,17144
3,11251285283259,17004,29249
3,11251299196105,10308,27486
3,11251311219235,22666,35743
3,11251352196685,64808,98931
3,11251378198383,26042,42535
3,11251390190081,22785,34883
3,11251402191606,18407,27462
3,11251419022562,30485,49697
3,11251429326366,3780,28756
3,11251440189691,26,1381
3,11251450190216,27,472
3,11251460221034,21,432
3,11251471190006,48,398
3,11251482191379,56,437
3,11251493204778,20,329
3,11251504190229,9,285
3,11251514190371,0,202
3,11251524190738,0,200
3,11251535190704,0,184
3,11251545190798,0,156
3,11251555190899,0,148
3,11251565191018,0,144
3,11251575191163,0,140
3,11251585191273,0,132
3,11251595191423,0,124
3,11251605191533,0,124
3,11251615191766,0,120
3,11251625191808,0,120
3,11251635191927,0,112
3,11251646192066,0,120
3,11251656192187,0,108
3,11251667192313,0,116
3,11251677192433,0,104
3,11251688192587,0,108
3,11251698192687,0,100
3,11251709192883,0,104
3,11251719193142,0,92
3,11251730193154,0,100
3,11251740193249,0,92
3,11251751193389,0,96
3,11251761193517,0,88
3,11251772193658,0,96
3,11251782193779,0,84
3,11251793193895,0,88
3,11251803194042,0,84
3,11251814194173,0,88
3,11251824194438,0,80
3,11251835194471,0,84
3,11251845194534,0,76
3,11251856194698,0,84
3,11251866194845,0,76
3,11251877194965,0,84
3,11251887195106,0,72
3,11251897195235,0,72
3,11251907195385,0,72
3,11251918195495,0,80
3,11251928195788,0,68
3,11251939195773,0,76
3,11251949195871,0,68
3,11251960196021,0,76
3,11251970196148,0,68
3,11251981196264,0,72
3,11251991196383,0,64
3,11252002196562,0,72
3,11252012196690,0,64
3,11252023196856,0,72
3,11252033196973,0,64
3,11252044197099,0,66
3,11252054197446,0,64
3,11252064197925,38,187
3,11252075197446,3,73
3,11252085197706,0,60
3,11252095197730,2,84
3,11252105197839,0,60
3,11252115197977,0,60
3,11252126198082,0,64
3,11252136198436,0,56
3,11252147198344,0,64
3,11252157198478,0,56
3,11252168198731,3,92
3,11252178198892,0,56
3,11252188198900,0,58
3,11252198199008,0,56
3,11252209199155,0,60
3,11252219199325,0,56
3,11252230199377,0,82
3,11252240199501,0,56
3,11252251199699,0,56
3,11252261199775,0,56
3,11252272199935,0,60
3,11252282200063,0,52
3,11252293200212,0,56
3,11252303200364,0,52
3,11252314200456,0,60
3,11252324200593,0,52
3,11252335200697,0,56
3,11252345200831,0,48
3,11252356200963,0,56
3,11252366201082,0,52
3,11252377201235,0,56
3,11252387201378,0,48
3,11252398201544,0,63
3,11252408201719,0,64
3,11252419201796,0,56
3,11252429201934,0,48
3,11252440202041,0,52
3,11252450202190,0,48
3,11252460202299,0,48
3,11252470202430,0,48
3,11252481202546,0,52
3,11252491202710,0,48
3,11252501203703,0,48
3,11252512202966,0,52
3,11252523203110,0,60
3,11252533203209,0,48
3,11252544203554,0,99
3,11252555203544,0,50
3,11252565203701,0,48
3,11252575203781,0,44
3,11252586203943,0,48
3,11252596204019,0,44
3,11252607204155,0,52
3,11252617204275,0,44
3,11252627205416,0,44
3,11252638204547,0,48
3,11252649204704,0,48
3,11252659204846,0,44
3,11252670204947,0,48
3,11252680205054,0,44
3,11252690206196,0,44
3,11252701205355,0,48
3,11252712205476,0,44
3,11252722205621,0,44
3,11252733205800,0,48
3,11252743206407,0,40
3,11252753207162,0,44
3,11252764206142,0,44
3,11252774206284,0,44
3,11252784206397,0,40
3,11252795206515,0,48
3,11252805224944,29,196
3,11252816206807,35,105
3,11252826207134,0,44
3,11252837207123,0,48
3,11252847207172,0,40
3,11252857207332,0,40
3,11252867207437,0,40
3,11252877207554,0,40
3,11252887207682,0,40
3,11252898207837,0,44
3,11252908207933,0,40
3,11252919208118,0,44
3,11252929208193,0,40
3,11252940208374,0,44
3,11252950208498,0,36
3,11252961208621,0,44
3,11252971208754,0,40
3,11252982208892,0,40
3,11252992209029,0,40
3,11253003209142,0,44
3,11253013209265,0,36
3,11253024209396,0,44
3,11253034209546,0,36
3,11253045209662,0,40
3,11253055209811,0,43
3,11253065209923,0,36
3,11253075210088,0,40
3,11253086210184,0,40
3,11253096210311,0,36
3,11253107210473,0,40
3,11253117210607,0,40
3,11253128210751,0,40
3,11253138210891,0,36
3,11253149210978,0,40
3,11253159211921,0,85
3,11253170211256,0,44
3,11253180211400,0,36
3,11253191211507,0,40
3,11253201211716,0,36
3,11253212211812,0,40
3,11253222211936,0,36
3,11253233212105,0,36
3,11253243212156,0,36
3,11253254212319,0,40
3,11253264212519,0,36
3,11253275212596,0,36
3,11253285212770,0,36
3,11253296212866,0,40
3,11253306212985,0,36
3,11253317213104,0,36
3,11253327213265,0,36
3,11253338213407,0,36
3,11253348213528,0,36
3,11253358213634,0,32
3,11253368213749,0,36
3,11253379213891,0,36
3,11253389214031,0,36
3,11253400214174,0,36
3,11253410214272,0,36
3,11253421214446,0,36
3,11253431214576,0,32
3,11253442214680,0,40
3,11253452214839,0,32
3,11253463214941,0,36
3,11253473215091,0,36
3,11253484215217,0,36
3,11253494215321,0,32
3,11253505215459,0,36
3,11253515215611,0,32
3,11253526215717,0,36
3,11253536215868,0,36
3,11253547216029,0,36
3,11253557217110,0,72
3,11253568217197,47,145
3,11253579216409,1,35
3,11253589216543,0,36
3,11253599216693,0,33
3,11253609216861,0,32
3,11253619216945,0,32
3,11253629217058,0,32
3,11253639217219,0,32
3,11253650217344,0,54
3,11253660217473,0,28
3,11253671217590,0,36
3,11253681217725,0,32
3,11253692217825,0,36
3,11253702217950,0,32
3,11253712218072,0,32
3,11253722218223,0,28
3,11253733218349,0,36
3,11253743218502,0,32
3,11253754218586,0,32
3,11253764218734,0,32
3,11253775218843,0,39
3,11253785219005,0,32
3,11253796219145,0,32
3,11253806219307,0,32
3,11253817219412,0,32
3,11253827219566,0,32
3,11253838219666,0,32
3,11253848219818,0,32
3,11253859219956,0,32
3,11253869220073,0,32
3,11253880220186,0,32
3,11253890220311,0,32
3,11253901220454,0,32
3,11253911220592,0,28
3,11253922220759,0,36
3,11253932220897,0,28
3,11253943221279,0,32
3,11253953221970,0,53
3,11253964221312,2,76
3,11253974221524,0,54
3,11253984221539,0,32
3,11253994221667,0,28
3,11254005221948,0,78
3,11254016222040,0,50
3,11254026222044,0,32
3,11254036222164,0,28
3,11254047222308,0,32
3,11254057222430,0,28
3,11254068222566,0,32
3,11254078222679,0,32
3,11254089222885,0,32
3,11254099222974,0,32
3,11254110223141,0,32
3,11254120223221,0,28
3,11254131223382,0,32
3,11254141223528,0,28
3,11254152223635,0,32
3,11254162223757,0,28
3,11254173223872,0,32
