0,3435950189562,1925401,769751,3019754
0,3435956500312,557960,165625,839718
0,3435964578148,0,0,0
0,3435972454200,0,0,0
0,3435980455633,0,0,0
0,3435988501718,0,0,0
0,3435996524339,0,0,0
0,3436004581706,0,0,0
0,3436012519413,0,0,0
0,3436020578351,0,0,0
0,3436028577937,0,0,0
0,3436036580387,45493,23089,47627
0,3436044573025,0,0,0
0,3436052425182,10349577,46410,11603843
0,3436060420869,27441982,3394881,34213385
0,3436068422110,27620847,4238277,34244835
0,3436076425701,27838223,3053988,34265112
0,3436084420068,28328030,2510771,34217659
0,3436092419874,27813370,3074055,34272562
0,3436100420877,26442950,3620665,33071958
0,3436108419522,27656821,3601491,34283080
0,3436116419287,28323637,2601002,34225135
0,3436124419648,28388779,2813723,34297046
0,3436132419602,27663779,3603631,34286853
0,3436140419918,27663009,3595396,34288445
0,3436148419597,27748266,3419048,34284732
0,3436156419437,28477417,2581482,34290984
0,3436164419890,28217827,3002900,34293579
0,3436172419508,27650481,3599330,34270248
0,3436180419790,27667754,3594221,34287360
0,3436188420023,27876498,3167489,34286320
0,3436196419597,28535928,2622099,34288253
0,3436204419397,28036158,3193409,34291404
0,3436212419847,27668993,3593207,34285128
0,3436220420062,27672802,3594315,34288369
0,3436228419386,28042894,2960940,34286136
0,3436236419400,28544846,2633640,34281561
0,3436244420017,27864588,3386789,34288592
0,3436252419044,27665624,3596331,34283170
0,3436260419288,27668084,3591855,34284150
0,3436268419037,28214594,2781008,34290587
0,3436276418751,28559252,2643256,34292541
0,3436284419339,27695972,3581294,34288078
0,3436292419512,27662441,3601262,34269670
0,3436300418764,27670640,3612607,34273984
0,3436308418908,28402934,2582656,34289489
0,3436316419002,28398739,2818729,34286440
0,3436324418889,27682553,3602855,34287869
0,3436332419537,27674906,3596404,34282680
0,3436340419095,27781163,3366741,34280405
0,3436348419242,28478696,2580962,34287066
0,3436356418173,28199922,2989166,34280246
0,3436364418900,27668477,3582792,34290055
0,3436372419110,27662619,3583366,34286651
0,3436380418881,27881887,3135123,34285504
0,3436388418923,28546822,2613553,34285134
0,3436396418703,28019385,3211853,34284282
0,3436404418172,27680869,3586559,34287854
0,3436412418578,27659833,3589177,34275328
0,3436420418772,28067508,2931369,34287410
0,3436428418486,28559572,2635570,34285152
0,3436436418440,27843585,3408890,34286941
0,3436444418578,27676239,3585895,34290989
0,3436452417651,27650490,3589960,34269819
0,3436460417199,28232470,2743030,34292785
0,3436468417890,28528490,2617577,34289782
0,3436476417887,27668583,3531905,34284029
0,3436484418290,27647069,3560738,34289522
0,3436492417644,27654225,3546871,34289141
0,3436500417181,28345893,2612377,34292662
0,3436508417993,28411945,2731764,34295161
0,3436516418157,27652149,3561821,34286882
0,3436524418642,27649367,3583461,34284905
0,3436532418270,27701780,3456096,34269000
0,3436540417156,28457737,2563712,34285217
0,3436548417088,28265681,2932885,34295138
0,3436556417566,27661225,3584187,34281565
0,3436564417848,27664349,3580049,34290441
0,3436572417488,27832632,3243863,34290063
0,3436580416739,28510627,2600226,34288306
0,3436588417269,28080879,3116095,34261555
0,3436596417798,27660112,3576647,34278864
0,3436604417747,27665984,3594611,34284889
0,3436612417387,27975743,3020542,34285440
0,3436620418045,28553976,2625352,34288978
0,3436628417084,27923924,3306216,34288193
0,3436636417295,27681008,3585657,34287773
0,3436644417436,27674024,3584008,34287742
0,3436652417172,28151273,2820470,34281128
0,3436660417562,28557223,2624117,34289058
0,3436668417559,27745687,3494870,34284325
0,3436676416723,27670637,3573865,34286594
0,3436684416745,27631240,3588875,34237090
0,3436692417072,28344197,2637058,34294000
0,3436698192657,17901250,2567976,22571868
0,3436704416681,21995047,2732438,26303108
0,3436712416847,28126061,4292851,34240699
0,3436720416170,28790313,2904394,34215573
0,3436728416381,28669128,3558925,34263487
0,3436736417305,28165952,4315574,34254229
0,3436744416510,28174924,4319764,34268175
0,3436752416072,28830984,3038878,34289300
0,3436760416111,28747052,3461284,34287545
0,3436768416867,28198711,4329092,34286314
0,3436776416436,28200666,4333984,34280910
0,3436784416753,28786943,3159411,34294742
0,3436792416522,28807362,3341388,34290589
0,3436800416217,28206246,4339178,34289451
0,3436808416254,28195058,4342846,34269416
0,3436816415831,28746967,3258939,34290774
0,3436824416348,28855151,3260174,34289209
0,3436832416625,28211020,4351570,34282664
0,3436840416745,28214095,4355433,34284924
0,3436848416552,28707114,3331352,34282922
0,3436856416184,28886979,3190846,34287198
0,3436864415630,28217603,4361521,34290158
0,3436872416323,28221806,4358569,34287723
0,3436880415487,28678415,3421252,34286030
0,3436888416489,28927174,3130402,34287682
0,3436896416138,28218216,4368134,34278400
0,3436904416341,28224799,4373238,34285779
0,3436912415589,28664094,3479532,34287808
0,3436920415779,28957979,3086118,34291121
0,3436928416146,28227731,4387251,34285205
0,3436936415868,28236843,4393687,34286603
0,3436944415993,28670425,3519714,34287272
0,3436952415912,28965586,3076547,34278600
0,3436960415326,28253412,4407315,34288213
0,3436968415328,28256928,4399705,34289700
0,3436976415220,28669275,3546336,34288270
0,3436984415825,28984466,3067006,34290078
0,3436992416002,28254259,4412041,34284674
0,3437000415535,28253860,4415815,34285651
0,3437008415547,28666751,3545034,34287779
0,3437016414866,28982138,3054972,34284469
0,3437024415443,28248886,4413301,34289467
0,3437032416201,28254932,4409421,34288772
0,3437040414756,28534758,3542971,34021025
0,3437048415073,28918534,3207090,34250180
0,3437056415533,28296255,4494513,34273912
0,3437064415204,28302701,4492696,34273196
0,3437072415000,28833095,3426267,34278240
0,3437080415180,28914383,3316119,34290237
0,3437088415341,28319651,4496877,34287760
0,3437096415133,28318630,4497879,34282818
0,3437104414862,28897692,3331945,34288089
0,3437112415094,28863313,3430688,34287454
0,3437120415472,28326923,4501538,34289393
0,3437128416389,28325211,4521490,34286992
0,3437136415388,28935705,3227769,34269929
0,3437144414407,28800719,3559750,34278929
0,3437152414124,28334451,4514760,34289521
0,3437160414566,28320870,4501669,34282676
0,3437168413991,28997514,3136949,34291624
0,3437176414695,28778552,3613474,34292538
0,3437184414349,28307792,4519915,34259074
0,3437192414327,28320953,4513138,34277982
0,3437200414066,29056252,3047158,34291396
0,3437208414708,28729070,3742965,34293629
0,3437216414649,28332693,4526317,34285204
0,3437224414546,28402462,4395981,34283520
0,3437232414767,29068802,3030287,34283628
0,3437240413558,28657018,3905089,34290008
0,3437248414499,28346619,4533546,34289241
0,3437256413799,28461799,4265238,34277160
0,3437264413520,29074171,3040399,34286244
0,3437272413858,28592393,4027838,34289108
0,3437280414383,28348233,4533195,34289833
