7,3624592991693,1184559,400655,2133717
7,3624599664435,608864,178199,918743
7,3624607653308,0,0,0
7,3624615663079,0,0,0
7,3624623071436,0,0,0
7,3624631598867,0,0,0
7,3624639603755,0,0,0
7,3624647596402,0,0,0
7,3624655727159,0,0,0
7,3624695574272,2073825,54130,2497709
7,3624703572436,6773479,143567,8162584
7,3624711572505,6102829,115136,7140187
7,3624719571244,6843436,145808,8268268
7,3624727573791,6268403,127636,7475465
7,3624739570797,9375640,193048,11230376
7,3624747572066,6871149,152539,8274697
7,3624755571757,6904257,153906,8327981
7,3624763571193,6855621,151015,8268884
7,3624771571022,20157171,959419,22440462
7,3624779568850,18000479,5238382,34214743
7,3624787568024,18030066,5226521,34246263
7,3624795566710,18050535,5243737,34276090
7,3624803566914,18058999,5198941,34281524
7,3624811566731,18061641,5243881,34282431
7,3624819566602,22358696,3438000,34239946
7,3624827566093,30560516,15188,34294316
7,3624835566204,30566038,15034,34299824
7,3624843565907,30557744,15201,34291271
7,3624851567014,30565864,15246,34299978
7,3624859566022,30563192,15299,34297305
7,3624867565742,30566171,14706,34300547
7,3624875565815,30563888,14692,34298224
7,3624883565688,30567876,15535,34302482
7,3624891565652,30568187,14956,34302859
7,3624899565622,30568188,14441,34302934
7,3624907565696,30561576,15546,34295628
7,3624915565611,30566798,15301,34301487
7,3624923565660,30567015,15034,34300888
7,3624931565472,30566553,14986,34300721
7,3624939565556,30531497,15262,34261916
7,3624947565396,30567746,15197,34302410
7,3624955565293,30568564,14626,34303587
7,3624963565364,30564980,15089,34299424
7,3624971565246,30568615,14846,34303684
7,3624979565259,30569417,14599,34304293
7,3624987565202,30568868,14779,34303649
7,3624995565201,30570043,14516,34304741
7,3625003565557,22278473,6828282,34249126
7,3625011565485,20464802,8104703,34296401
7,3625019565595,20461679,8111551,34296767
7,3625027565349,20446812,8026633,34291205
7,3625035565352,20461161,8062876,34297958
7,3625043565329,20440827,8087915,34271608
7,3625051565286,20395434,8079581,34258380
7,3625059565233,20431663,8133050,34276761
7,3625067565266,20480817,8236688,34295199
7,3625075565378,20462993,8167023,34296817
7,3625083571316,21545483,8740003,34082033
7,3625091572165,22825248,10369632,34172138
7,3625099572148,22533271,9816419,34195769
7,3625107572418,22343183,9648877,34190426
